date,menu_item,units_sold,day_of_week,week_of_year,month,is_weekend,is_holiday,is_tourist_season,rainfall_mm,temperature_c,local_event,rolling_7day_avg
2025-01-24,Caesar Salad,19,4,4,1,0,0,0,0.0,8.0,1,18.29
2025-01-24,Tiramisu,27,4,4,1,0,0,0,0.0,8.0,1,23.43
2025-01-24,Risotto,45,4,4,1,0,0,0,0.0,8.0,1,40.71
2025-01-24,Bruschetta,30,4,4,1,0,0,0,0.0,8.0,1,26.57
2025-01-24,Grilled Chicken,20,4,4,1,0,0,0,0.0,8.0,1,23.71
2025-01-25,Margherita Pizza,38,5,4,1,1,0,0,0.0,14.0,0,36.0
2025-01-25,Pasta Carbonara,53,5,4,1,1,0,0,0.0,14.0,0,49.86
2025-01-25,Grilled Salmon,24,5,4,1,1,0,0,0.0,14.0,0,22.29
2025-01-25,Caesar Salad,22,5,4,1,1,0,0,0.0,14.0,0,18.71
2025-01-25,Tiramisu,28,5,4,1,1,0,0,0.0,14.0,0,23.57
2025-01-25,Risotto,41,5,4,1,1,0,0,0.0,14.0,0,40.43
2025-01-25,Bruschetta,34,5,4,1,1,0,0,0.0,14.0,0,27.71
2025-01-25,Grilled Chicken,32,5,4,1,1,0,0,0.0,14.0,0,24.14
2025-01-26,Margherita Pizza,48,6,4,1,1,0,0,0.0,13.6,1,35.14
2025-01-26,Pasta Carbonara,65,6,4,1,1,0,0,0.0,13.6,1,48.86
2025-01-26,Grilled Salmon,33,6,4,1,1,0,0,0.0,13.6,1,22.0
2025-01-26,Caesar Salad,29,6,4,1,1,0,0,0.0,13.6,1,19.0
2025-01-26,Tiramisu,35,6,4,1,1,0,0,0.0,13.6,1,24.43
2025-01-26,Risotto,51,6,4,1,1,0,0,0.0,13.6,1,40.0
2025-01-26,Bruschetta,42,6,4,1,1,0,0,0.0,13.6,1,27.86
2025-01-26,Grilled Chicken,28,6,4,1,1,0,0,0.0,13.6,1,23.14
2025-01-27,Margherita Pizza,33,0,5,1,0,0,0,0.0,12.3,0,35.43
2025-01-27,Pasta Carbonara,42,0,5,1,0,0,0,0.0,12.3,0,49.14
2025-01-27,Grilled Salmon,15,0,5,1,0,0,0,0.0,12.3,0,21.71
2025-01-27,Caesar Salad,19,0,5,1,0,0,0,0.0,12.3,0,19.57
2025-01-27,Tiramisu,20,0,5,1,0,0,0,0.0,12.3,0,24.43
2025-01-27,Risotto,30,0,5,1,0,0,0,0.0,12.3,0,39.29
2025-01-27,Bruschetta,25,0,5,1,0,0,0,0.0,12.3,0,27.86
2025-01-27,Grilled Chicken,20,0,5,1,0,0,0,0.0,12.3,0,23.29
2025-01-28,Margherita Pizza,31,1,5,1,0,0,0,18.5,11.5,0,34.57
2025-01-28,Pasta Carbonara,36,1,5,1,0,0,0,18.5,11.5,0,49.14
2025-01-28,Grilled Salmon,12,1,5,1,0,0,0,18.5,11.5,0,20.43
2025-01-28,Caesar Salad,12,1,5,1,0,0,0,18.5,11.5,0,18.71
2025-01-28,Tiramisu,22,1,5,1,0,0,0,18.5,11.5,0,24.43
2025-01-28,Risotto,34,1,5,1,0,0,0,18.5,11.5,0,39.57
2025-01-28,Bruschetta,20,1,5,1,0,0,0,18.5,11.5,0,27.43
2025-01-28,Grilled Chicken,21,1,5,1,0,0,0,18.5,11.5,0,23.71
2025-01-29,Margherita Pizza,27,2,5,1,0,0,0,0.0,11.2,0,34.14
2025-01-29,Pasta Carbonara,44,2,5,1,0,0,0,0.0,11.2,0,49.57
2025-01-29,Grilled Salmon,15,2,5,1,0,0,0,0.0,11.2,0,19.71
2025-01-29,Caesar Salad,15,2,5,1,0,0,0,0.0,11.2,0,18.43
2025-01-29,Tiramisu,21,2,5,1,0,0,0,0.0,11.2,0,24.71
2025-01-29,Risotto,32,2,5,1,0,0,0,0.0,11.2,0,39.86
2025-01-29,Bruschetta,25,2,5,1,0,0,0,0.0,11.2,0,27.43
2025-01-29,Grilled Chicken,21,2,5,1,0,0,0,0.0,11.2,0,23.71
2025-01-30,Margherita Pizza,28,3,5,1,0,0,0,0.0,12.5,0,34.57
2025-01-30,Pasta Carbonara,39,3,5,1,0,0,0,0.0,12.5,0,47.14
2025-01-30,Grilled Salmon,17,3,5,1,0,0,0,0.0,12.5,0,19.71
2025-01-30,Caesar Salad,17,3,5,1,0,0,0,0.0,12.5,0,19.0
2025-01-30,Tiramisu,14,3,5,1,0,0,0,0.0,12.5,0,23.86
2025-01-30,Risotto,32,3,5,1,0,0,0,0.0,12.5,0,37.86
2025-01-30,Bruschetta,26,3,5,1,0,0,0,0.0,12.5,0,28.86
2025-01-30,Grilled Chicken,21,3,5,1,0,0,0,0.0,12.5,0,23.29
2025-01-31,Margherita Pizza,22,4,5,1,0,0,0,12.2,13.8,0,32.43
2025-01-31,Pasta Carbonara,45,4,5,1,0,0,0,12.2,13.8,0,46.29
2025-01-31,Grilled Salmon,11,4,5,1,0,0,0,12.2,13.8,0,18.14
2025-01-31,Caesar Salad,12,4,5,1,0,0,0,12.2,13.8,0,18.0
2025-01-31,Tiramisu,19,4,5,1,0,0,0,12.2,13.8,0,22.71
2025-01-31,Risotto,32,4,5,1,0,0,0,12.2,13.8,0,36.0
2025-01-31,Bruschetta,24,4,5,1,0,0,0,12.2,13.8,0,28.0
2025-01-31,Grilled Chicken,24,4,5,1,0,0,0,12.2,13.8,0,23.86
2025-02-01,Margherita Pizza,45,5,5,2,1,0,0,0.0,12.1,0,33.43
2025-02-01,Pasta Carbonara,44,5,5,2,1,0,0,0.0,12.1,0,45.0
2025-02-01,Grilled Salmon,22,5,5,2,1,0,0,0.0,12.1,0,17.86
2025-02-01,Caesar Salad,20,5,5,2,1,0,0,0.0,12.1,0,17.71
2025-02-01,Tiramisu,27,5,5,2,1,0,0,0.0,12.1,0,22.57
2025-02-01,Risotto,42,5,5,2,1,0,0,0.0,12.1,0,36.14
2025-02-01,Bruschetta,41,5,5,2,1,0,0,0.0,12.1,0,29.0
2025-02-01,Grilled Chicken,26,5,5,2,1,0,0,0.0,12.1,0,23.0
2025-02-02,Margherita Pizza,44,6,5,2,1,0,0,0.0,12.2,0,32.86
2025-02-02,Pasta Carbonara,56,6,5,2,1,0,0,0.0,12.2,0,43.71
2025-02-02,Grilled Salmon,24,6,5,2,1,0,0,0.0,12.2,0,16.57
2025-02-02,Caesar Salad,17,6,5,2,1,0,0,0.0,12.2,0,16.0
2025-02-02,Tiramisu,28,6,5,2,1,0,0,0.0,12.2,0,21.57
2025-02-02,Risotto,52,6,5,2,1,0,0,0.0,12.2,0,36.29
2025-02-02,Bruschetta,32,6,5,2,1,0,0,0.0,12.2,0,27.57
2025-02-02,Grilled Chicken,26,6,5,2,1,0,0,0.0,12.2,0,22.71
2025-02-03,Margherita Pizza,27,0,6,2,0,0,0,0.0,13.9,0,32.0
2025-02-03,Pasta Carbonara,32,0,6,2,0,0,0,0.0,13.9,0,42.29
2025-02-03,Grilled Salmon,18,0,6,2,0,0,0,0.0,13.9,0,17.0
2025-02-03,Caesar Salad,20,0,6,2,0,0,0,0.0,13.9,0,16.14
2025-02-03,Tiramisu,20,0,6,2,0,0,0,0.0,13.9,0,21.57
2025-02-03,Risotto,26,0,6,2,0,0,0,0.0,13.9,0,35.71
2025-02-03,Bruschetta,25,0,6,2,0,0,0,0.0,13.9,0,27.57
2025-02-03,Grilled Chicken,21,0,6,2,0,0,0,0.0,13.9,0,22.86
2025-02-04,Margherita Pizza,35,1,6,2,0,0,0,0.0,9.9,0,32.57
2025-02-04,Pasta Carbonara,39,1,6,2,0,0,0,0.0,9.9,0,42.71
2025-02-04,Grilled Salmon,18,1,6,2,0,0,0,0.0,9.9,0,17.86
2025-02-04,Caesar Salad,14,1,6,2,0,0,0,0.0,9.9,0,16.43
2025-02-04,Tiramisu,18,1,6,2,0,0,0,0.0,9.9,0,21.0
2025-02-04,Risotto,28,1,6,2,0,0,0,0.0,9.9,0,34.86
2025-02-04,Bruschetta,23,1,6,2,0,0,0,0.0,9.9,0,28.0
2025-02-04,Grilled Chicken,21,1,6,2,0,0,0,0.0,9.9,0,22.86
2025-02-05,Margherita Pizza,34,2,6,2,0,0,0,0.0,11.0,1,33.57
2025-02-05,Pasta Carbonara,50,2,6,2,0,0,0,0.0,11.0,1,43.57
2025-02-05,Grilled Salmon,24,2,6,2,0,0,0,0.0,11.0,1,19.14
2025-02-05,Caesar Salad,19,2,6,2,0,0,0,0.0,11.0,1,17.0
2025-02-05,Tiramisu,26,2,6,2,0,0,0,0.0,11.0,1,21.71
2025-02-05,Risotto,41,2,6,2,0,0,0,0.0,11.0,1,36.14
2025-02-05,Bruschetta,34,2,6,2,0,0,0,0.0,11.0,1,29.29
2025-02-05,Grilled Chicken,24,2,6,2,0,0,0,0.0,11.0,1,23.29
2025-02-06,Margherita Pizza,30,3,6,2,0,0,0,0.0,17.6,0,33.86
2025-02-06,Pasta Carbonara,32,3,6,2,0,0,0,0.0,17.6,0,42.57
2025-02-06,Grilled Salmon,18,3,6,2,0,0,0,0.0,17.6,0,19.29
2025-02-06,Caesar Salad,16,3,6,2,0,0,0,0.0,17.6,0,16.86
2025-02-06,Tiramisu,16,3,6,2,0,0,0,0.0,17.6,0,22.0
2025-02-06,Risotto,27,3,6,2,0,0,0,0.0,17.6,0,35.43
2025-02-06,Bruschetta,23,3,6,2,0,0,0,0.0,17.6,0,28.86
2025-02-06,Grilled Chicken,17,3,6,2,0,0,0,0.0,17.6,0,22.71
2025-02-07,Margherita Pizza,33,4,6,2,0,0,0,0.0,13.2,0,35.43
2025-02-07,Pasta Carbonara,39,4,6,2,0,0,0,0.0,13.2,0,41.71
2025-02-07,Grilled Salmon,16,4,6,2,0,0,0,0.0,13.2,0,20.0
2025-02-07,Caesar Salad,15,4,6,2,0,0,0,0.0,13.2,0,17.29
2025-02-07,Tiramisu,20,4,6,2,0,0,0,0.0,13.2,0,22.14
2025-02-07,Risotto,34,4,6,2,0,0,0,0.0,13.2,0,35.71
2025-02-07,Bruschetta,30,4,6,2,0,0,0,0.0,13.2,0,29.71
2025-02-07,Grilled Chicken,20,4,6,2,0,0,0,0.0,13.2,0,22.14
2025-02-08,Margherita Pizza,36,5,6,2,1,0,0,0.0,15.8,0,34.14
2025-02-08,Pasta Carbonara,39,5,6,2,1,0,0,0.0,15.8,0,41.0
2025-02-08,Grilled Salmon,23,5,6,2,1,0,0,0.0,15.8,0,20.14
2025-02-08,Caesar Salad,17,5,6,2,1,0,0,0.0,15.8,0,16.86
2025-02-08,Tiramisu,28,5,6,2,1,0,0,0.0,15.8,0,22.29
2025-02-08,Risotto,33,5,6,2,1,0,0,0.0,15.8,0,34.43
2025-02-08,Bruschetta,33,5,6,2,1,0,0,0.0,15.8,0,28.57
2025-02-08,Grilled Chicken,27,5,6,2,1,0,0,0.0,15.8,0,22.29
2025-02-09,Margherita Pizza,41,6,6,2,1,0,0,0.0,8.0,0,33.71
2025-02-09,Pasta Carbonara,50,6,6,2,1,0,0,0.0,8.0,0,40.14
2025-02-09,Grilled Salmon,29,6,6,2,1,0,0,0.0,8.0,0,20.86
2025-02-09,Caesar Salad,21,6,6,2,1,0,0,0.0,8.0,0,17.43
2025-02-09,Tiramisu,24,6,6,2,1,0,0,0.0,8.0,0,21.71
2025-02-09,Risotto,36,6,6,2,1,0,0,0.0,8.0,0,32.14
2025-02-09,Bruschetta,34,6,6,2,1,0,0,0.0,8.0,0,28.86
2025-02-09,Grilled Chicken,27,6,6,2,1,0,0,0.0,8.0,0,22.43
2025-02-10,Margherita Pizza,32,0,7,2,0,0,0,0.0,14.0,0,34.43
2025-02-10,Pasta Carbonara,50,0,7,2,0,0,0,0.0,14.0,0,42.71
2025-02-10,Grilled Salmon,19,0,7,2,0,0,0,0.0,14.0,0,21.0
2025-02-10,Caesar Salad,19,0,7,2,0,0,0,0.0,14.0,0,17.29
2025-02-10,Tiramisu,23,0,7,2,0,0,0,0.0,14.0,0,22.14
2025-02-10,Risotto,34,0,7,2,0,0,0,0.0,14.0,0,33.29
2025-02-10,Bruschetta,26,0,7,2,0,0,0,0.0,14.0,0,29.0
2025-02-10,Grilled Chicken,20,0,7,2,0,0,0,0.0,14.0,0,22.29
2025-02-11,Margherita Pizza,28,1,7,2,0,0,0,0.0,8.6,0,33.43
2025-02-11,Pasta Carbonara,41,1,7,2,0,0,0,0.0,8.6,0,43.0
2025-02-11,Grilled Salmon,17,1,7,2,0,0,0,0.0,8.6,0,20.86
2025-02-11,Caesar Salad,13,1,7,2,0,0,0,0.0,8.6,0,17.14
2025-02-11,Tiramisu,18,1,7,2,0,0,0,0.0,8.6,0,22.14
2025-02-11,Risotto,27,1,7,2,0,0,0,0.0,8.6,0,33.14
2025-02-11,Bruschetta,23,1,7,2,0,0,0,0.0,8.6,0,29.0
2025-02-11,Grilled Chicken,20,1,7,2,0,0,0,0.0,8.6,0,22.14
2025-02-12,Margherita Pizza,34,2,7,2,0,0,0,0.0,11.7,0,33.43
2025-02-12,Pasta Carbonara,34,2,7,2,0,0,0,0.0,11.7,0,40.71
2025-02-12,Grilled Salmon,21,2,7,2,0,0,0,0.0,11.7,0,20.43
2025-02-12,Caesar Salad,14,2,7,2,0,0,0,0.0,11.7,0,16.43
2025-02-12,Tiramisu,21,2,7,2,0,0,0,0.0,11.7,0,21.43
2025-02-12,Risotto,34,2,7,2,0,0,0,0.0,11.7,0,32.14
2025-02-12,Bruschetta,27,2,7,2,0,0,0,0.0,11.7,0,28.0
2025-02-12,Grilled Chicken,23,2,7,2,0,0,0,0.0,11.7,0,22.0
2025-02-13,Margherita Pizza,36,3,7,2,0,0,0,1.9,11.9,0,34.29
2025-02-13,Pasta Carbonara,38,3,7,2,0,0,0,1.9,11.9,0,41.57
2025-02-13,Grilled Salmon,19,3,7,2,0,0,0,1.9,11.9,0,20.57
2025-02-13,Caesar Salad,16,3,7,2,0,0,0,1.9,11.9,0,16.43
2025-02-13,Tiramisu,22,3,7,2,0,0,0,1.9,11.9,0,22.29
2025-02-13,Risotto,29,3,7,2,0,0,0,1.9,11.9,0,32.43
2025-02-13,Bruschetta,26,3,7,2,0,0,0,1.9,11.9,0,28.43
2025-02-13,Grilled Chicken,21,3,7,2,0,0,0,1.9,11.9,0,22.57
2025-02-14,Margherita Pizza,29,4,7,2,0,0,0,0.0,13.6,0,33.71
2025-02-14,Pasta Carbonara,38,4,7,2,0,0,0,0.0,13.6,0,41.43
2025-02-14,Grilled Salmon,16,4,7,2,0,0,0,0.0,13.6,0,20.57
2025-02-14,Caesar Salad,20,4,7,2,0,0,0,0.0,13.6,0,17.14
2025-02-14,Tiramisu,21,4,7,2,0,0,0,0.0,13.6,0,22.43
2025-02-14,Risotto,37,4,7,2,0,0,0,0.0,13.6,0,32.86
2025-02-14,Bruschetta,26,4,7,2,0,0,0,0.0,13.6,0,27.86
2025-02-14,Grilled Chicken,22,4,7,2,0,0,0,0.0,13.6,0,22.86
2025-02-15,Margherita Pizza,32,5,7,2,1,0,0,0.0,10.5,0,33.14
2025-02-15,Pasta Carbonara,63,5,7,2,1,0,0,0.0,10.5,0,44.86
2025-02-15,Grilled Salmon,29,5,7,2,1,0,0,0.0,10.5,0,21.43
2025-02-15,Caesar Salad,17,5,7,2,1,0,0,0.0,10.5,0,17.14
2025-02-15,Tiramisu,30,5,7,2,1,0,0,0.0,10.5,0,22.71
2025-02-15,Risotto,35,5,7,2,1,0,0,0.0,10.5,0,33.14
2025-02-15,Bruschetta,32,5,7,2,1,0,0,0.0,10.5,0,27.71
2025-02-15,Grilled Chicken,27,5,7,2,1,0,0,0.0,10.5,0,22.86
2025-02-16,Margherita Pizza,33,6,7,2,1,0,0,1.5,14.5,0,32.0
2025-02-16,Pasta Carbonara,55,6,7,2,1,0,0,1.5,14.5,0,45.57
2025-02-16,Grilled Salmon,22,6,7,2,1,0,0,1.5,14.5,0,20.43
2025-02-16,Caesar Salad,18,6,7,2,1,0,0,1.5,14.5,0,16.71
2025-02-16,Tiramisu,27,6,7,2,1,0,0,1.5,14.5,0,23.14
2025-02-16,Risotto,42,6,7,2,1,0,0,1.5,14.5,0,34.0
2025-02-16,Bruschetta,37,6,7,2,1,0,0,1.5,14.5,0,28.14
2025-02-16,Grilled Chicken,29,6,7,2,1,0,0,1.5,14.5,0,23.14
2025-02-17,Margherita Pizza,29,0,8,2,0,0,0,0.0,12.1,0,31.57
2025-02-17,Pasta Carbonara,42,0,8,2,0,0,0,0.0,12.1,0,44.43
2025-02-17,Grilled Salmon,16,0,8,2,0,0,0,0.0,12.1,0,20.0
2025-02-17,Caesar Salad,13,0,8,2,0,0,0,0.0,12.1,0,15.86
2025-02-17,Tiramisu,18,0,8,2,0,0,0,0.0,12.1,0,22.43
2025-02-17,Risotto,32,0,8,2,0,0,0,0.0,12.1,0,33.71
2025-02-17,Bruschetta,23,0,8,2,0,0,0,0.0,12.1,0,27.71
2025-02-17,Grilled Chicken,17,0,8,2,0,0,0,0.0,12.1,0,22.71
2025-02-18,Margherita Pizza,30,1,8,2,0,0,0,0.0,11.9,0,31.86
2025-02-18,Pasta Carbonara,47,1,8,2,0,0,0,0.0,11.9,0,45.29
2025-02-18,Grilled Salmon,16,1,8,2,0,0,0,0.0,11.9,0,19.86
2025-02-18,Caesar Salad,15,1,8,2,0,0,0,0.0,11.9,0,16.14
2025-02-18,Tiramisu,19,1,8,2,0,0,0,0.0,11.9,0,22.57
2025-02-18,Risotto,35,1,8,2,0,0,0,0.0,11.9,0,34.86
2025-02-18,Bruschetta,24,1,8,2,0,0,0,0.0,11.9,0,27.86
2025-02-18,Grilled Chicken,18,1,8,2,0,0,0,0.0,11.9,0,22.43
2025-02-19,Margherita Pizza,43,2,8,2,0,0,0,0.0,16.7,1,33.14
2025-02-19,Pasta Carbonara,43,2,8,2,0,0,0,0.0,16.7,1,46.57
2025-02-19,Grilled Salmon,18,2,8,2,0,0,0,0.0,16.7,1,19.43
2025-02-19,Caesar Salad,19,2,8,2,0,0,0,0.0,16.7,1,16.86
2025-02-19,Tiramisu,25,2,8,2,0,0,0,0.0,16.7,1,23.14
2025-02-19,Risotto,35,2,8,2,0,0,0,0.0,16.7,1,35.0
2025-02-19,Bruschetta,31,2,8,2,0,0,0,0.0,16.7,1,28.43
2025-02-19,Grilled Chicken,26,2,8,2,0,0,0,0.0,16.7,1,22.86
2025-02-20,Margherita Pizza,28,3,8,2,0,0,0,0.0,12.7,0,32.0
2025-02-20,Pasta Carbonara,40,3,8,2,0,0,0,0.0,12.7,0,46.86
2025-02-20,Grilled Salmon,17,3,8,2,0,0,0,0.0,12.7,0,19.14
2025-02-20,Caesar Salad,14,3,8,2,0,0,0,0.0,12.7,0,16.57
2025-02-20,Tiramisu,20,3,8,2,0,0,0,0.0,12.7,0,22.86
2025-02-20,Risotto,29,3,8,2,0,0,0,0.0,12.7,0,35.0
2025-02-20,Bruschetta,30,3,8,2,0,0,0,0.0,12.7,0,29.0
2025-02-20,Grilled Chicken,14,3,8,2,0,0,0,0.0,12.7,0,21.86
2025-02-21,Margherita Pizza,35,4,8,2,0,0,0,0.0,13.2,0,32.86
2025-02-21,Pasta Carbonara,41,4,8,2,0,0,0,0.0,13.2,0,47.29
2025-02-21,Grilled Salmon,17,4,8,2,0,0,0,0.0,13.2,0,19.29
2025-02-21,Caesar Salad,12,4,8,2,0,0,0,0.0,13.2,0,15.43
2025-02-21,Tiramisu,20,4,8,2,0,0,0,0.0,13.2,0,22.71
2025-02-21,Risotto,28,4,8,2,0,0,0,0.0,13.2,0,33.71
2025-02-21,Bruschetta,29,4,8,2,0,0,0,0.0,13.2,0,29.43
2025-02-21,Grilled Chicken,25,4,8,2,0,0,0,0.0,13.2,0,22.29
2025-02-22,Margherita Pizza,39,5,8,2,1,0,0,0.0,14.3,0,33.86
2025-02-22,Pasta Carbonara,59,5,8,2,1,0,0,0.0,14.3,0,46.71
2025-02-22,Grilled Salmon,21,5,8,2,1,0,0,0.0,14.3,0,18.14
2025-02-22,Caesar Salad,20,5,8,2,1,0,0,0.0,14.3,0,15.86
2025-02-22,Tiramisu,26,5,8,2,1,0,0,0.0,14.3,0,22.14
2025-02-22,Risotto,47,5,8,2,1,0,0,0.0,14.3,0,35.43
2025-02-22,Bruschetta,32,5,8,2,1,0,0,0.0,14.3,0,29.43
2025-02-22,Grilled Chicken,30,5,8,2,1,0,0,0.0,14.3,0,22.71
2025-02-23,Margherita Pizza,38,6,8,2,1,0,0,7.2,15.4,0,34.57
2025-02-23,Pasta Carbonara,34,6,8,2,1,0,0,7.2,15.4,0,43.71
2025-02-23,Grilled Salmon,24,6,8,2,1,0,0,7.2,15.4,0,18.43
2025-02-23,Caesar Salad,20,6,8,2,1,0,0,7.2,15.4,0,16.14
2025-02-23,Tiramisu,30,6,8,2,1,0,0,7.2,15.4,0,22.57
2025-02-23,Risotto,40,6,8,2,1,0,0,7.2,15.4,0,35.14
2025-02-23,Bruschetta,36,6,8,2,1,0,0,7.2,15.4,0,29.29
2025-02-23,Grilled Chicken,32,6,8,2,1,0,0,7.2,15.4,0,23.14
2025-02-24,Margherita Pizza,29,0,9,2,0,0,0,0.0,14.5,0,34.57
2025-02-24,Pasta Carbonara,39,0,9,2,0,0,0,0.0,14.5,0,43.29
2025-02-24,Grilled Salmon,20,0,9,2,0,0,0,0.0,14.5,0,19.0
2025-02-24,Caesar Salad,14,0,9,2,0,0,0,0.0,14.5,0,16.29
2025-02-24,Tiramisu,22,0,9,2,0,0,0,0.0,14.5,0,23.14
2025-02-24,Risotto,29,0,9,2,0,0,0,0.0,14.5,0,34.71
2025-02-24,Bruschetta,24,0,9,2,0,0,0,0.0,14.5,0,29.43
2025-02-24,Grilled Chicken,23,0,9,2,0,0,0,0.0,14.5,0,24.0
2025-02-25,Margherita Pizza,38,1,9,2,0,0,0,0.0,11.7,1,35.71
2025-02-25,Pasta Carbonara,39,1,9,2,0,0,0,0.0,11.7,1,42.14
2025-02-25,Grilled Salmon,22,1,9,2,0,0,0,0.0,11.7,1,19.86
2025-02-25,Caesar Salad,16,1,9,2,0,0,0,0.0,11.7,1,16.43
2025-02-25,Tiramisu,23,1,9,2,0,0,0,0.0,11.7,1,23.71
2025-02-25,Risotto,39,1,9,2,0,0,0,0.0,11.7,1,35.29
2025-02-25,Bruschetta,24,1,9,2,0,0,0,0.0,11.7,1,29.43
2025-02-25,Grilled Chicken,24,1,9,2,0,0,0,0.0,11.7,1,24.86
2025-02-26,Margherita Pizza,30,2,9,2,0,0,0,0.0,13.5,0,33.86
2025-02-26,Pasta Carbonara,41,2,9,2,0,0,0,0.0,13.5,0,41.86
2025-02-26,Grilled Salmon,19,2,9,2,0,0,0,0.0,13.5,0,20.0
2025-02-26,Caesar Salad,13,2,9,2,0,0,0,0.0,13.5,0,15.57
2025-02-26,Tiramisu,20,2,9,2,0,0,0,0.0,13.5,0,23.0
2025-02-26,Risotto,33,2,9,2,0,0,0,0.0,13.5,0,35.0
2025-02-26,Bruschetta,24,2,9,2,0,0,0,0.0,13.5,0,28.43
2025-02-26,Grilled Chicken,21,2,9,2,0,0,0,0.0,13.5,0,24.14
2025-02-27,Margherita Pizza,29,3,9,2,0,0,0,0.0,16.2,0,34.0
2025-02-27,Pasta Carbonara,28,3,9,2,0,0,0,0.0,16.2,0,40.14
2025-02-27,Grilled Salmon,21,3,9,2,0,0,0,0.0,16.2,0,20.57
2025-02-27,Caesar Salad,14,3,9,2,0,0,0,0.0,16.2,0,15.57
2025-02-27,Tiramisu,17,3,9,2,0,0,0,0.0,16.2,0,22.57
2025-02-27,Risotto,23,3,9,2,0,0,0,0.0,16.2,0,34.14
2025-02-27,Bruschetta,22,3,9,2,0,0,0,0.0,16.2,0,27.29
2025-02-27,Grilled Chicken,19,3,9,2,0,0,0,0.0,16.2,0,24.86
2025-02-28,Margherita Pizza,31,4,9,2,0,0,0,0.0,12.7,0,33.43
2025-02-28,Pasta Carbonara,39,4,9,2,0,0,0,0.0,12.7,0,39.86
2025-02-28,Grilled Salmon,17,4,9,2,0,0,0,0.0,12.7,0,20.57
2025-02-28,Caesar Salad,15,4,9,2,0,0,0,0.0,12.7,0,16.0
2025-02-28,Tiramisu,19,4,9,2,0,0,0,0.0,12.7,0,22.43
2025-02-28,Risotto,30,4,9,2,0,0,0,0.0,12.7,0,34.43
2025-02-28,Bruschetta,23,4,9,2,0,0,0,0.0,12.7,0,26.43
2025-02-28,Grilled Chicken,22,4,9,2,0,0,0,0.0,12.7,0,24.43
2025-03-01,Margherita Pizza,36,5,9,3,1,0,0,0.0,16.1,0,33.0
2025-03-01,Pasta Carbonara,35,5,9,3,1,0,0,0.0,16.1,0,36.43
2025-03-01,Grilled Salmon,30,5,9,3,1,0,0,0.0,16.1,0,21.86
2025-03-01,Caesar Salad,23,5,9,3,1,0,0,0.0,16.1,0,16.43
2025-03-01,Tiramisu,29,5,9,3,1,0,0,0.0,16.1,0,22.86
2025-03-01,Risotto,31,5,9,3,1,0,0,0.0,16.1,0,32.14
2025-03-01,Bruschetta,37,5,9,3,1,0,0,0.0,16.1,0,27.14
2025-03-01,Grilled Chicken,24,5,9,3,1,0,0,0.0,16.1,0,23.57
2025-03-02,Margherita Pizza,37,6,9,3,1,0,0,0.0,16.3,0,32.86
2025-03-02,Pasta Carbonara,36,6,9,3,1,0,0,0.0,16.3,0,36.71
2025-03-02,Grilled Salmon,22,6,9,3,1,0,0,0.0,16.3,0,21.57
2025-03-02,Caesar Salad,21,6,9,3,1,0,0,0.0,16.3,0,16.57
2025-03-02,Tiramisu,25,6,9,3,1,0,0,0.0,16.3,0,22.14
2025-03-02,Risotto,30,6,9,3,1,0,0,0.0,16.3,0,30.71
2025-03-02,Bruschetta,38,6,9,3,1,0,0,0.0,16.3,0,27.43
2025-03-02,Grilled Chicken,24,6,9,3,1,0,0,0.0,16.3,0,22.43
2025-03-03,Margherita Pizza,24,0,10,3,0,0,0,0.0,10.9,0,32.14
2025-03-03,Pasta Carbonara,30,0,10,3,0,0,0,0.0,10.9,0,35.43
2025-03-03,Grilled Salmon,21,0,10,3,0,0,0,0.0,10.9,0,21.71
2025-03-03,Caesar Salad,12,0,10,3,0,0,0,0.0,10.9,0,16.29
2025-03-03,Tiramisu,22,0,10,3,0,0,0,0.0,10.9,0,22.14
2025-03-03,Risotto,24,0,10,3,0,0,0,0.0,10.9,0,30.0
2025-03-03,Bruschetta,26,0,10,3,0,0,0,0.0,10.9,0,27.71
2025-03-03,Grilled Chicken,21,0,10,3,0,0,0,0.0,10.9,0,22.14
2025-03-04,Margherita Pizza,27,1,10,3,0,0,0,0.0,16.5,0,30.57
2025-03-04,Pasta Carbonara,22,1,10,3,0,0,0,0.0,16.5,0,33.0
2025-03-04,Grilled Salmon,17,1,10,3,0,0,0,0.0,16.5,0,21.0
2025-03-04,Caesar Salad,13,1,10,3,0,0,0,0.0,16.5,0,15.86
2025-03-04,Tiramisu,20,1,10,3,0,0,0,0.0,16.5,0,21.71
2025-03-04,Risotto,21,1,10,3,0,0,0,0.0,16.5,0,27.43
2025-03-04,Bruschetta,27,1,10,3,0,0,0,0.0,16.5,0,28.14
2025-03-04,Grilled Chicken,20,1,10,3,0,0,0,0.0,16.5,0,21.57
2025-03-05,Margherita Pizza,28,2,10,3,0,0,0,0.0,11.0,0,30.29
2025-03-05,Pasta Carbonara,32,2,10,3,0,0,0,0.0,11.0,0,31.71
2025-03-05,Grilled Salmon,18,2,10,3,0,0,0,0.0,11.0,0,20.86
2025-03-05,Caesar Salad,17,2,10,3,0,0,0,0.0,11.0,0,16.43
2025-03-05,Tiramisu,22,2,10,3,0,0,0,0.0,11.0,0,22.0
2025-03-05,Risotto,28,2,10,3,0,0,0,0.0,11.0,0,26.71
